file
568
6.68E-04	-6.98E-04	1.31E-03	-1.61E-03	0.000143182
-1.48E-03	6.53E-04	-2.47E-03	1.43E-04	0.000144375
3.58E-03	8.18E-04	2.60E-03	2.93E-04	9.39474E-05
-1.63E-03	2.63E-03	-8.78E-04	1.82E-03	0.000142059
-1.66E-03	2.48E-03	-8.78E-04	1.70E-03	0.0001425
-3.23E-04	3.68E-04	5.48E-04	-3.08E-04	0.000141429
-1.39E-03	1.70E-03	-5.18E-04	1.06E-03	0.000151765
-1.64E-03	2.48E-03	-8.78E-04	1.72E-03	0.000114
-1.93E-03	1.21E-03	-2.96E-03	8.93E-04	0.000108158
-2.93E-04	2.12E-03	-8.63E-04	1.21E-03	0.000159375
-2.03E-04	2.93E-04	-8.93E-04	-5.33E-04	0.000106364
-1.06E-03	1.69E-03	-1.43E-04	1.13E-03	0.000137
-3.05E-03	-2.00E-03	-3.73E-03	-2.83E-03	0.000130263
7.13E-04	-1.13E-03	1.63E-03	-1.67E-03	0.00012675
2.93E-03	-8.25E-05	2.12E-03	-7.58E-04	0.000120682
-1.96E-03	6.08E-04	-2.75E-03	-8.25E-05	0.000127059
7.88E-04	4.43E-04	-1.13E-04	-9.75E-05	0.000116842
2.36E-03	-7.50E-06	3.31E-03	-4.43E-04	0.000146053
-1.51E-03	2.78E-03	-7.73E-04	2.05E-03	0.000172105
1.13E-03	9.53E-04	3.98E-04	2.18E-04	0.000125455
7.88E-04	-5.93E-04	1.28E-04	-1.39E-03	0.000113478
1.49E-03	8.93E-04	2.18E-03	1.28E-04	0.000138947
1.72E-03	3.83E-04	7.13E-04	1.58E-04	0.000145
1.90E-03	-3.98E-04	2.78E-03	-9.23E-04	0.000175313
-3.37E-03	1.58E-03	-2.54E-03	9.68E-04	0.000134
-2.84E-03	1.01E-03	-1.97E-03	4.73E-04	0.000135
-2.87E-03	1.64E-03	-1.85E-03	1.61E-03	0.000118421
2.27E-03	1.25E-03	1.55E-03	5.33E-04	0.000138529
-2.32E-03	1.15E-03	-1.61E-03	4.28E-04	0.00012075
1.34E-03	-8.33E-04	3.38E-04	-8.93E-04	0.00015075
6.68E-04	-8.48E-04	1.57E-03	-1.30E-03	0.000148333
3.08E-03	1.88E-03	2.08E-03	1.85E-03	0.000108214
2.02E-03	1.81E-03	1.37E-03	1.04E-03	0.000104118
1.67E-03	4.43E-04	2.14E-03	-4.43E-04	0.000145833
-2.51E-03	1.52E-03	-1.90E-03	7.43E-04	0.000123529
3.23E-03	2.14E-03	2.45E-03	1.54E-03	0.000110294
-2.48E-03	-1.43E-03	-3.26E-03	-2.03E-03	0.000125
2.21E-03	6.68E-04	1.70E-03	-1.73E-04	0.000118571
-3.68E-04	-9.75E-05	-1.04E-03	-8.03E-04	0.000158571
-5.78E-04	2.47E-03	1.13E-04	1.78E-03	0.000128182
-2.60E-03	1.64E-03	-1.91E-03	9.53E-04	0.000116429
2.63E-03	-2.33E-04	1.75E-03	-6.38E-04	0.000133421
2.33E-03	2.36E-03	1.69E-03	1.64E-03	0.000127105
1.42E-03	8.93E-04	1.90E-03	6.75E-05	0.000147353
1.63E-03	7.13E-04	8.63E-04	1.43E-04	0.000128
8.78E-04	8.93E-04	1.75E-03	5.33E-04	0.000119167
-2.02E-03	5.63E-04	-2.72E-03	-5.25E-05	0.000113333
2.12E-03	-7.73E-04	2.90E-03	-1.28E-03	0.000115
9.38E-04	-5.78E-04	9.38E-04	-1.51E-03	0.000160714
7.88E-04	-1.73E-04	1.66E-03	-4.88E-04	0.00014
-1.61E-03	1.28E-03	-9.83E-04	6.08E-04	0.000121579
-2.02E-03	1.21E-03	-2.32E-03	3.38E-04	0.00013
-7.28E-04	1.39E-03	-1.34E-03	7.13E-04	0.000154615
1.12E-03	-8.25E-05	1.79E-03	-6.98E-04	0.000101842
-1.69E-03	5.18E-04	-2.33E-03	-1.28E-04	0.000115833
1.63E-03	3.83E-04	9.53E-04	-2.18E-04	0.00012975
2.30E-03	1.88E-03	1.60E-03	1.33E-03	0.000132143
-2.63E-04	-5.48E-04	5.03E-04	-1.01E-03	0.000152857
-1.07E-03	1.43E-04	-2.93E-04	-2.93E-04	0.000116842
2.87E-03	2.53E-03	2.03E-03	2.23E-03	0.000130385
-1.96E-03	5.93E-04	-2.62E-03	-7.50E-06	0.000119348
-1.43E-03	2.48E-03	-8.33E-04	1.82E-03	0.000084
-1.18E-03	4.88E-04	-2.03E-03	2.48E-04	0.000126429
-3.73E-03	-1.64E-03	-2.87E-03	-1.88E-03	0.000126
-1.45E-03	1.33E-03	-2.33E-03	1.28E-03	0.000104063
-1.27E-03	1.60E-03	-6.08E-04	1.01E-03	0.00012
5.18E-04	5.03E-04	-9.75E-05	-1.28E-04	0.0000975
-2.45E-03	-9.38E-04	-2.78E-03	-1.75E-03	0.000132692
-9.23E-04	-6.68E-04	-2.48E-04	-1.22E-03	0.000123
2.14E-03	-2.48E-04	1.27E-03	-3.23E-04	7.34211E-05
1.36E-03	8.93E-04	6.53E-04	3.83E-04	0.000123158
-1.10E-03	1.88E-04	-3.98E-04	-3.23E-04	0.000105938
1.31E-03	-1.28E-04	1.93E-03	-7.43E-04	0.000113864
2.35E-03	1.51E-03	1.55E-03	1.16E-03	9.64286E-05
2.05E-03	1.34E-03	1.45E-03	7.28E-04	0.000128571
5.48E-04	2.48E-04	-3.08E-04	2.33E-04	9.71739E-05
1.21E-03	3.53E-04	1.91E-03	-1.28E-04	0.000116591
1.67E-03	3.08E-04	1.10E-03	-3.23E-04	0.000114
2.23E-03	1.22E-03	1.63E-03	6.23E-04	0.000114375
-2.63E-04	-5.63E-04	-8.63E-04	-1.16E-03	0.000117955
-4.43E-04	-9.68E-04	-8.78E-04	-1.69E-03	0.0001575
3.31E-03	-1.73E-04	3.31E-03	-1.01E-03	0.000221539
3.75E-05	8.03E-04	-5.33E-04	1.88E-04	0.0000975
6.08E-04	1.40E-03	3.75E-05	7.88E-04	9.32143E-05
-1.88E-04	2.26E-03	-6.38E-04	1.55E-03	0.000129643
1.91E-03	3.68E-04	2.27E-03	-3.83E-04	0.000215
-2.59E-03	-1.04E-03	-2.48E-03	-1.87E-03	0.000141923
3.04E-03	5.78E-04	2.75E-03	-2.03E-04	0.000158684
1.58E-03	-5.78E-04	2.38E-03	-8.18E-04	0.000135714
2.27E-03	1.28E-04	2.86E-03	-4.58E-04	0.000163929
-2.20E-03	6.23E-04	-1.49E-03	2.03E-04	0.00014475
-3.10E-03	-2.23E-03	-3.73E-03	-2.75E-03	0.000123
