plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, tg=100 s	V4	0.759784075574	0.998520805344
P=1e-4, tg=100 s	V4	0.769905533063	0.998916277506
P=1e-4, tg=100 s	V4	0.779802069276	0.999137894694
P=1e-4, tg=100 s	V4	0.789923526766	0.999409171696
P=1e-4, tg=100 s	V4	0.799820062978	0.999633918344
P=1e-4, tg=100 s	V4	0.809941520468	0.999781640126
P=1e-4, tg=100 s	V4	0.81983805668	0.999895274681
P=1e-4, tg=100 s	V4	0.82995951417	0.999949110063
P=1e-4, tg=100 s	V4	0.839856050382	0.999978099732
P=1e-4, tg=100 s	V4	0.849977507872	0.999988768514
P=1e-4, tg=100 s	V4	0.859874044085	0.999994132625
P=1e-4, tg=100 s	V4	0.869995501574	0.999996759773
P=1e-4, tg=100 s	V4	0.879892037787	0.999998829117
P=1e-4, tg=100 s	V4	0.889788573999	0.99999992121
P=1e-4, tg=100 s	V4	0.899910031489	1
P=1e-4, tg=100 s	V4	0.909806567701	1
P=1e-4, tg=100 s	V4	0.919928025191	1
P=1e-4, tg=100 s	V4	0.929824561404	1
P=1e-4, tg=100 s	V4	0.939946018893	1
P=1e-4, tg=100 s	V4	0.949842555106	1
P=1e-4, tg=100 s	V4	0.959964012596	1
P=1e-4, tg=100 s	V4	0.969860548808	1
P=1e-4, tg=100 s	V4	0.979982006298	1
P=1e-4, tg=100 s	V4	0.98987854251	1
P=1e-4, tg=100 s	V4	1	1
P=1e-4, tg=1000 s	tg4	0	0
P=1e-4, tg=1000 s	tg4	0.00985663082437	0.194039439142
P=1e-4, tg=1000 s	tg4	0.0199372759857	0.275246584633
P=1e-4, tg=1000 s	tg4	0.02979390681	0.330828885754
P=1e-4, tg=1000 s	tg4	0.0398745519713	0.39013608651
P=1e-4, tg=1000 s	tg4	0.0499551971326	0.418558988958
P=1e-4, tg=1000 s	tg4	0.059811827957	0.449370649097
P=1e-4, tg=1000 s	tg4	0.0698924731183	0.47730235458
P=1e-4, tg=1000 s	tg4	0.0799731182796	0.504735718742
P=1e-4, tg=1000 s	tg4	0.0898297491039	0.533976488008
P=1e-4, tg=1000 s	tg4	0.0999103942652	0.568100073779
P=1e-4, tg=1000 s	tg4	0.109991039427	0.599778488698
P=1e-4, tg=1000 s	tg4	0.119847670251	0.617689454677
P=1e-4, tg=1000 s	tg4	0.129928315412	0.640551770348
P=1e-4, tg=1000 s	tg4	0.139784946237	0.66209983711
P=1e-4, tg=1000 s	tg4	0.149865591398	0.677067354215
P=1e-4, tg=1000 s	tg4	0.159946236559	0.692260416349
P=1e-4, tg=1000 s	tg4	0.169802867384	0.705627004628
P=1e-4, tg=1000 s	tg4	0.179883512545	0.719269447087
P=1e-4, tg=1000 s	tg4	0.189964157706	0.730972740855
P=1e-4, tg=1000 s	tg4	0.19982078853	0.750473568633
P=1e-4, tg=1000 s	tg4	0.209901433692	0.76153518412
P=1e-4, tg=1000 s	tg4	0.219982078853	0.77157788662
P=1e-4, tg=1000 s	tg4	0.229838709677	0.783048265882
P=1e-4, tg=1000 s	tg4	0.239919354839	0.79355048301
P=1e-4, tg=1000 s	tg4	0.25	0.804001723247
P=1e-4, tg=1000 s	tg4	0.259856630824	0.812550989131
P=1e-4, tg=1000 s	tg4	0.269937275986	0.822045828907
