plot_label	case_dir	x_fraction_segments	cumulative_contribution_share
P=1e-4, Np=5e4	Np4	0.609898762655	0.983250550702
P=1e-4, Np=5e4	Np4	0.619797525309	0.984749628792
P=1e-4, Np=5e4	Np4	0.629921259843	0.986829127467
P=1e-4, Np=5e4	Np4	0.639820022497	0.988255477566
P=1e-4, Np=5e4	Np4	0.64994375703	0.990069318627
P=1e-4, Np=5e4	Np4	0.659842519685	0.991421153677
P=1e-4, Np=5e4	Np4	0.669966254218	0.99241906613
P=1e-4, Np=5e4	Np4	0.679865016873	0.993550845709
P=1e-4, Np=5e4	Np4	0.689988751406	0.994399931367
P=1e-4, Np=5e4	Np4	0.699887514061	0.995177525791
P=1e-4, Np=5e4	Np4	0.709786276715	0.99602008511
P=1e-4, Np=5e4	Np4	0.719910011249	0.99681415583
P=1e-4, Np=5e4	Np4	0.729808773903	0.997381231771
P=1e-4, Np=5e4	Np4	0.739932508436	0.9977995324
P=1e-4, Np=5e4	Np4	0.749831271091	0.998262906075
P=1e-4, Np=5e4	Np4	0.759955005624	0.998737567435
P=1e-4, Np=5e4	Np4	0.769853768279	0.998972031833
P=1e-4, Np=5e4	Np4	0.779977502812	0.999323374597
P=1e-4, Np=5e4	Np4	0.789876265467	0.999584199514
P=1e-4, Np=5e4	Np4	0.8	0.999741838342
P=1e-4, Np=5e4	Np4	0.809898762655	0.999844430906
P=1e-4, Np=5e4	Np4	0.819797525309	0.999922522518
P=1e-4, Np=5e4	Np4	0.829921259843	0.999965949933
P=1e-4, Np=5e4	Np4	0.839820022497	0.999981032098
P=1e-4, Np=5e4	Np4	0.84994375703	0.999990831558
P=1e-4, Np=5e4	Np4	0.859842519685	0.999997843273
P=1e-4, Np=5e4	Np4	0.869966254218	1
P=1e-4, Np=5e4	Np4	0.879865016873	1
P=1e-4, Np=5e4	Np4	0.889988751406	1
P=1e-4, Np=5e4	Np4	0.899887514061	1
P=1e-4, Np=5e4	Np4	0.909786276715	1
P=1e-4, Np=5e4	Np4	0.919910011249	1
P=1e-4, Np=5e4	Np4	0.929808773903	1
P=1e-4, Np=5e4	Np4	0.939932508436	1
P=1e-4, Np=5e4	Np4	0.949831271091	1
P=1e-4, Np=5e4	Np4	0.959955005624	1
P=1e-4, Np=5e4	Np4	0.969853768279	1
P=1e-4, Np=5e4	Np4	0.979977502812	1
P=1e-4, Np=5e4	Np4	0.989876265467	1
P=1e-4, Np=5e4	Np4	1	1
P=1e-4, Np=1e5	Np2	0	0
P=1e-4, Np=1e5	Np2	0.00989431077131	0.196275957151
P=1e-4, Np=1e5	Np2	0.0197886215426	0.268586455927
P=1e-4, Np=1e5	Np2	0.0299078030133	0.341974899027
P=1e-4, Np=1e5	Np2	0.0398021137846	0.376112561811
P=1e-4, Np=1e5	Np2	0.0499212952552	0.423137483949
P=1e-4, Np=1e5	Np2	0.0598156060265	0.443934655819
P=1e-4, Np=1e5	Np2	0.0699347874972	0.475477357784
P=1e-4, Np=1e5	Np2	0.0798290982685	0.501846899088
P=1e-4, Np=1e5	Np2	0.0899482797391	0.538104295952
P=1e-4, Np=1e5	Np2	0.0998425905105	0.574999743681
P=1e-4, Np=1e5	Np2	0.109961771981	0.598899083533
P=1e-4, Np=1e5	Np2	0.119856082752	0.619208316407
P=1e-4, Np=1e5	Np2	0.129975264223	0.640338723281
P=1e-4, Np=1e5	Np2	0.139869574994	0.656718699655
P=1e-4, Np=1e5	Np2	0.149988756465	0.674340850748
P=1e-4, Np=1e5	Np2	0.159883067236	0.689453575199
